parent_file_id,parent_file_name,parent_file_path,tank_id,session_id,recording_start_time,recording_end_time,sensor_type,download_source
2220623620383,LUW6548_20260505_185000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T18:50:00,,audio,box
2220616868449,LUW6548_20260505_190000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T19:00:00,,audio,box
2220619929246,LUW6548_20260505_191000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T19:10:00,,audio,box
2220622307376,LUW6548_20260505_192000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T19:20:00,,audio,box
2220621868078,LUW6548_20260505_193000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T19:30:00,,audio,box
2220625278401,LUW6548_20260505_194000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T19:40:00,,audio,box
2220625828361,LUW6548_20260505_195000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T19:50:00,,audio,box
2220625815615,LUW6548_20260505_200000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T20:00:00,,audio,box
2220623308698,LUW6548_20260505_201000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T20:10:00,,audio,box
2220623459101,LUW6548_20260505_202000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T20:20:00,,audio,box
2220620752247,LUW6548_20260505_203000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T20:30:00,,audio,box
2220623756771,LUW6548_20260505_204000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T20:40:00,,audio,box
2220623562917,LUW6548_20260505_205000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T20:50:00,,audio,box
2220625499264,LUW6548_20260505_210000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T21:00:00,,audio,box
2220623001477,LUW6548_20260505_211000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T21:10:00,,audio,box
2220623152176,LUW6548_20260505_212000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T21:20:00,,audio,box
2220623459310,LUW6548_20260505_213000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T21:30:00,,audio,box
2220621009158,LUW6548_20260505_214000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T21:40:00,,audio,box
2220627956960,LUW6548_20260505_215000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T21:50:00,,audio,box
2220624740451,LUW6548_20260505_220000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T22:00:00,,audio,box
2220620829234,LUW6548_20260505_221000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T22:10:00,,audio,box
2220622830653,LUW6548_20260505_222000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T22:20:00,,audio,box
2220625576003,LUW6548_20260505_223000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T22:30:00,,audio,box
2220624692706,LUW6548_20260505_224000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T22:40:00,,audio,box
2220624513498,LUW6548_20260505_225000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T22:50:00,,audio,box
2220625789952,LUW6548_20260505_230000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T23:00:00,,audio,box
2220624969469,LUW6548_20260505_231000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T23:10:00,,audio,box
2220618453425,LUW6548_20260505_232000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T23:20:00,,audio,box
2220622892919,LUW6548_20260505_233000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T23:30:00,,audio,box
2220620750110,LUW6548_20260505_234000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T23:40:00,,audio,box
2220623498260,LUW6548_20260505_235000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260505,,,2026-05-05T23:50:00,,audio,box
2220624244198,LUW6548_20260506_000000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T00:00:00,,audio,box
2220620170985,LUW6548_20260506_001000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T00:10:00,,audio,box
2220619523714,LUW6548_20260506_002000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T00:20:00,,audio,box
2220619199825,LUW6548_20260506_003000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T00:30:00,,audio,box
2220627546455,LUW6548_20260506_004000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T00:40:00,,audio,box
2220622917588,LUW6548_20260506_005000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T00:50:00,,audio,box
2220626524249,LUW6548_20260506_010000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T01:00:00,,audio,box
2220622149163,LUW6548_20260506_011000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T01:10:00,,audio,box
2220627419494,LUW6548_20260506_012000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T01:20:00,,audio,box
2220622479892,LUW6548_20260506_013000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T01:30:00,,audio,box
2220625545051,LUW6548_20260506_014000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T01:40:00,,audio,box
2220625542651,LUW6548_20260506_015000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T01:50:00,,audio,box
2220625537296,LUW6548_20260506_020000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T02:00:00,,audio,box
2220629524063,LUW6548_20260506_021000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T02:10:00,,audio,box
2220627957324,LUW6548_20260506_022000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T02:20:00,,audio,box
2220623202788,LUW6548_20260506_023000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T02:30:00,,audio,box
2220629687438,LUW6548_20260506_024000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T02:40:00,,audio,box
2220628960409,LUW6548_20260506_025000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T02:50:00,,audio,box
2220629781454,LUW6548_20260506_030000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T03:00:00,,audio,box
2220623233998,LUW6548_20260506_031000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T03:10:00,,audio,box
2220627203729,LUW6548_20260506_032000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T03:20:00,,audio,box
2220621325407,LUW6548_20260506_033000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T03:30:00,,audio,box
2220627063718,LUW6548_20260506_034000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T03:40:00,,audio,box
2220626296442,LUW6548_20260506_035000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T03:50:00,,audio,box
2220629800492,LUW6548_20260506_040000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T04:00:00,,audio,box
2220624376207,LUW6548_20260506_041000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T04:10:00,,audio,box
2220624020841,LUW6548_20260506_120929.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T12:09:29,,audio,box
2220627087611,LUW6548_20260506_121000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T12:10:00,,audio,box
2221786042927,LUW6548_20260506_121123.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T12:11:23,,audio,box
2221780475330,LUW6548_20260506_122000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T12:20:00,,audio,box
2221778173954,LUW6548_20260506_123000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T12:30:00,,audio,box
2221782879706,LUW6548_20260506_124000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T12:40:00,,audio,box
2221788255657,LUW6548_20260506_125000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T12:50:00,,audio,box
2221792597221,LUW6548_20260506_130000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T13:00:00,,audio,box
2221790343743,LUW6548_20260506_131000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T13:10:00,,audio,box
2221792753520,LUW6548_20260506_132000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T13:20:00,,audio,box
2221785527940,LUW6548_20260506_133000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T13:30:00,,audio,box
2221778845682,LUW6548_20260506_134000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T13:40:00,,audio,box
2221792197054,LUW6548_20260506_135000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T13:50:00,,audio,box
2221790826143,LUW6548_20260506_140000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T14:00:00,,audio,box
2221790541176,LUW6548_20260506_141000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T14:10:00,,audio,box
2221790077210,LUW6548_20260506_142000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T14:20:00,,audio,box
2221786681638,LUW6548_20260506_143000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T14:30:00,,audio,box
2221785107719,LUW6548_20260506_144000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T14:40:00,,audio,box
2221787881852,LUW6548_20260506_145000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T14:50:00,,audio,box
2221793290981,LUW6548_20260506_150000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T15:00:00,,audio,box
2221785032944,LUW6548_20260506_151000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T15:10:00,,audio,box
2221785923208,LUW6548_20260506_152000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T15:20:00,,audio,box
2221781853485,LUW6548_20260506_153000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T15:30:00,,audio,box
2221793982106,LUW6548_20260506_154000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T15:40:00,,audio,box
2221788061761,LUW6548_20260506_155000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T15:50:00,,audio,box
2221792600154,LUW6548_20260506_160000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T16:00:00,,audio,box
2221794215080,LUW6548_20260506_161000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T16:10:00,,audio,box
2221787434862,LUW6548_20260506_162000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T16:20:00,,audio,box
2221790864876,LUW6548_20260506_163000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T16:30:00,,audio,box
2221786623883,LUW6548_20260506_164000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T16:40:00,,audio,box
2221781114076,LUW6548_20260506_165000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T16:50:00,,audio,box
2221786326110,LUW6548_20260506_170000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T17:00:00,,audio,box
2221781793247,LUW6548_20260506_171000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T17:10:00,,audio,box
2221794544781,LUW6548_20260506_172000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T17:20:00,,audio,box
2221786887674,LUW6548_20260506_173000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T17:30:00,,audio,box
2221790464617,LUW6548_20260506_174000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T17:40:00,,audio,box
2221789038678,LUW6548_20260506_175000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T17:50:00,,audio,box
2221775751666,LUW6548_20260506_180000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T18:00:00,,audio,box
2221781329836,LUW6548_20260506_181000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T18:10:00,,audio,box
2221787521989,LUW6548_20260506_182000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T18:20:00,,audio,box
2221792439275,LUW6548_20260506_183000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T18:30:00,,audio,box
2221777158109,LUW6548_20260506_184000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T18:40:00,,audio,box
2221783271245,LUW6548_20260506_185000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T18:50:00,,audio,box
2221795136446,LUW6548_20260506_190000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T19:00:00,,audio,box
2221792751785,LUW6548_20260506_191000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T19:10:00,,audio,box
2221786268897,LUW6548_20260506_192000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T19:20:00,,audio,box
2221784461589,LUW6548_20260506_193000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T19:30:00,,audio,box
2221777698666,LUW6548_20260506_194000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T19:40:00,,audio,box
2221788674061,LUW6548_20260506_195000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T19:50:00,,audio,box
2221789669724,LUW6548_20260506_200000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T20:00:00,,audio,box
2221787502110,LUW6548_20260506_201000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T20:10:00,,audio,box
2221786629150,LUW6548_20260506_202000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T20:20:00,,audio,box
2221789118169,LUW6548_20260506_203000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T20:30:00,,audio,box
2221787675690,LUW6548_20260506_204000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T20:40:00,,audio,box
2221790579877,LUW6548_20260506_205000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T20:50:00,,audio,box
2221795755765,LUW6548_20260506_210000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T21:00:00,,audio,box
2221790951127,LUW6548_20260506_211000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T21:10:00,,audio,box
2221796163653,LUW6548_20260506_212000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T21:20:00,,audio,box
2221778116445,LUW6548_20260506_213000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T21:30:00,,audio,box
2221795971760,LUW6548_20260506_214000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T21:40:00,,audio,box
2221782861036,LUW6548_20260506_215000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T21:50:00,,audio,box
2221786225331,LUW6548_20260506_220000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T22:00:00,,audio,box
2221788958877,LUW6548_20260506_221000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T22:10:00,,audio,box
2221788680804,LUW6548_20260506_222000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T22:20:00,,audio,box
2221787992212,LUW6548_20260506_223000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T22:30:00,,audio,box
2221785846284,LUW6548_20260506_224000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T22:40:00,,audio,box
2221779237436,LUW6548_20260506_225000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T22:50:00,,audio,box
2221793511610,LUW6548_20260506_230000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T23:00:00,,audio,box
2221789499398,LUW6548_20260506_231000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T23:10:00,,audio,box
2221786918975,LUW6548_20260506_232000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T23:20:00,,audio,box
2221787372865,LUW6548_20260506_233000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T23:30:00,,audio,box
2221791068667,LUW6548_20260506_234000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T23:40:00,,audio,box
2221789609897,LUW6548_20260506_235000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260506,,,2026-05-06T23:50:00,,audio,box
2221789062217,LUW6548_20260507_000000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T00:00:00,,audio,box
2221794757754,LUW6548_20260507_001000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T00:10:00,,audio,box
2221778826887,LUW6548_20260507_002000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T00:20:00,,audio,box
2221775380447,LUW6548_20260507_003000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T00:30:00,,audio,box
2221777771084,LUW6548_20260507_004000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T00:40:00,,audio,box
2221765005419,LUW6548_20260507_005000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T00:50:00,,audio,box
2221784107076,LUW6548_20260507_010000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T01:00:00,,audio,box
2221780064477,LUW6548_20260507_011000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T01:10:00,,audio,box
2221765307807,LUW6548_20260507_012000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T01:20:00,,audio,box
2221780178169,LUW6548_20260507_013000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T01:30:00,,audio,box
2221782315867,LUW6548_20260507_014000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T01:40:00,,audio,box
2221770287670,LUW6548_20260507_015000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T01:50:00,,audio,box
2221778200776,LUW6548_20260507_020000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T02:00:00,,audio,box
2221784344550,LUW6548_20260507_021000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T02:10:00,,audio,box
2221778870208,LUW6548_20260507_022000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T02:20:00,,audio,box
2221784363455,LUW6548_20260507_023000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T02:30:00,,audio,box
2221777902975,LUW6548_20260507_024000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T02:40:00,,audio,box
2221778350830,LUW6548_20260507_025000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T02:50:00,,audio,box
2221780859690,LUW6548_20260507_030000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T03:00:00,,audio,box
2221780746789,LUW6548_20260507_031000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T03:10:00,,audio,box
2221776774320,LUW6548_20260507_032000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T03:20:00,,audio,box
2221775913355,LUW6548_20260507_033000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T03:30:00,,audio,box
2221785085535,LUW6548_20260507_034000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T03:40:00,,audio,box
2221782892537,LUW6548_20260507_035000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T03:50:00,,audio,box
2221765986909,LUW6548_20260507_040000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T04:00:00,,audio,box
2221780100432,LUW6548_20260507_041000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T04:10:00,,audio,box
2221766039443,LUW6548_20260507_042000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T04:20:00,,audio,box
2221782683361,LUW6548_20260507_043000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T04:30:00,,audio,box
2221784343877,LUW6548_20260507_044000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T04:40:00,,audio,box
2221783672761,LUW6548_20260507_045000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T04:50:00,,audio,box
2221781101504,LUW6548_20260507_050000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T05:00:00,,audio,box
2221784463711,LUW6548_20260507_051000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T05:10:00,,audio,box
2221787150267,LUW6548_20260507_052000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T05:20:00,,audio,box
2221788806005,LUW6548_20260507_053000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T05:30:00,,audio,box
2221778553223,LUW6548_20260507_054000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T05:40:00,,audio,box
2221782690691,LUW6548_20260507_055000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T05:50:00,,audio,box
2221784015961,LUW6548_20260507_060000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T06:00:00,,audio,box
2221767746212,LUW6548_20260507_061000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T06:10:00,,audio,box
2221780594852,LUW6548_20260507_062000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T06:20:00,,audio,box
2221767318492,LUW6548_20260507_063000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T06:30:00,,audio,box
2221783014653,LUW6548_20260507_064000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T06:40:00,,audio,box
2221787089768,LUW6548_20260507_065000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T06:50:00,,audio,box
2221783909947,LUW6548_20260507_070000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T07:00:00,,audio,box
2221786897561,LUW6548_20260507_071000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T07:10:00,,audio,box
2221785160336,LUW6548_20260507_072000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T07:20:00,,audio,box
2221782399864,LUW6548_20260507_073000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T07:30:00,,audio,box
2221786111101,LUW6548_20260507_074000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T07:40:00,,audio,box
2221776923001,LUW6548_20260507_075000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T07:50:00,,audio,box
2221789089137,LUW6548_20260507_080000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T08:00:00,,audio,box
2221783993247,LUW6548_20260507_081000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T08:10:00,,audio,box
2221787120410,LUW6548_20260507_082000.wav,/Incoming_Data/Trial_1/Tank_2/Tank_2_6548_20260507,,,2026-05-07T08:20:00,,audio,box
